tweetcreatedts;username;text;source;tweet_clean;tweet_english;klasifikasi
26/02/2023 23:28;LiliFatima3;sufmi dasco juga mengajak kader partai gerindra se sultra terus melakukan kegiatan kegiatan bermanfaat ke masyarakat capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;sufmi dasco juga mengajak kader partai gerindra se sultra terus melakukan kegiatan kegiatan bermanfaat ke masyarakat capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;sufmi dasco also invited the cadres of the gerindra party in southeast sulawesi to continue to carry out useful activities to the community of the presidential candidate for the decade of terminmajubersamaprabowo mendingpribowo prabowo my spirit;Positif
26/02/2023 23:28;LiliFatima3;kami yakin kader partai gerindra sulawesi tenggara dapat menangkan prabowo subianto sebagai presiden ujar sufmi dasco capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;kami yakin kader partai gerindra sulawesi tenggara dapat menangkan prabowo subianto sebagai presiden ujar sufmi dasco capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;we are sure that the cadres of the southeast sulawesi gerindra party can win prabowo subianto as president, said sufmi dasco, the candidate for the decade election.;Positif
26/02/2023 23:27;LiliFatima3;dasco mengajak para kader gerindra untuk terus melakukan konsolidasi internal dan bersama masyarakat untuk memenangkan prabowo sebagai presiden capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;dasco mengajak para kader gerindra untuk terus melakukan konsolidasi internal dan bersama masyarakat untuk memenangkan prabowo sebagai presiden capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;dasco invites gerindra cadres to continue to carry out internal consolidation and together with the community to win prabowo as president of the presidential candidate for the decade election.;Positif
26/02/2023 23:27;LiliFatima3;dasco ajak kader gerindra menangkan prabowo subianto sebagai presiden capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;dasco ajak kader gerindra menangkan prabowo subianto sebagai presiden capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;dasco invited gerindra cadres to win prabowo subianto as president of the presidential candidate for decades.;Positif
26/02/2023 23:26;LiliFatima3;dalam waktu dekat pak sabar sudah menginsiasi bakal ngopi bareng pak prabowo jadi ngopi prabowo bersama prawiro indonesia dan milenials kata harry capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;dalam waktu dekat pak sabar sudah menginsiasi bakal ngopi bareng pak prabowo jadi ngopi prabowo bersama prawiro indonesia dan milenials kata harry capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;in the near future mr. sabar has been provided that he will have coffee with pak prabowo to become a coffee prabowo with prawiro indonesia and milenials said harry candidate for decade election.;Positif
26/02/2023 23:26;LiliFatima3;harry menambahkan bahwa rencananya prawiro milenials dan prawiro indonesia bakal bertemu dan ngopi bersama prabowo capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;harry menambahkan bahwa rencananya prawiro milenials dan prawiro indonesia bakal bertemu dan ngopi bersama prabowo capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;harry added that it was planned that prawiro milenials and prawiro indonesia would meet and have coffee with prabowo, the candidate for the decade of decades, prabersamapowo;Netral
26/02/2023 23:25;LiliFatima3;peresmian posko ini untuk mendukung bapak prabowo sebagai calon presiden   ujar harry capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;peresmian posko ini untuk mendukung bapak prabowo sebagai calon presiden ujar harry capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;the inauguration of this post is to support mr. prabowo as a presidential candidate, said harry, the presidential candidate for decades, then majuberabowo is mendingprabowo prabowo.;Netral
26/02/2023 23:25;LiliFatima3;harry menyatakan bahwa peresmian posko ini sebagai komitmen mendukung prabowo menjadi calon presiden   mendatang capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;harry menyatakan bahwa peresmian posko ini sebagai komitmen mendukung prabowo menjadi calon presiden mendatang capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;harry stated that the inauguration of the post was a commitment to support prabowo to become the upcoming presidential candidate for the presidential candidate for the decade of terminamajubersamapowo.;Netral
26/02/2023 23:24;LiliFatima3;prawiro milenials indonesia meresmikan posko relawan prabowo for presiden indonesia tahun   mendatang capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;prawiro milenials indonesia meresmikan posko relawan prabowo for presiden indonesia tahun mendatang capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;prawiro millennials indonesia inaugurated the prabowo for indonesian president volunteer post next year the candidate for the candidate for decade elections.;Netral
26/02/2023 23:24;LiliFatima3;kami akan bekerja lebih keras untuk meyakinkan gen z dan milenial bahwa pak prabowo adalah yang terbaik memimpin bangsa ini kata harry capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;kami akan bekerja lebih keras untuk meyakinkan gen z dan milenial bahwa pak prabowo adalah yang terbaik memimpin bangsa ini kata harry capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;we will work harder to convince gen z and millennial that pak prabowo is the best leading this nation, said harry candidate for decade elections, then madubersamapowo mendprabowo prabowo my spirit;Positif
26/02/2023 23:23;LiliFatima3;karena itu harry menyatakan bahwa pihaknya untuk bekerja keras meyakinkan kaum muda bahwa prabowo merupakan pemimpin yang terbaik di indonesia capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;karena itu harry menyatakan bahwa pihaknya untuk bekerja keras meyakinkan kaum muda bahwa prabowo merupakan pemimpin yang terbaik di indonesia capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;therefore harry stated that his party was to work hard to convince young people that prabowo was the best leader in the indonesian candidate for decade election.;Positif
26/02/2023 23:23;LiliFatima3;harry parelta menyatakan dukungan tersebut merupakan bentuk kehadiran milenials untuk mendukung prabowo menjadi capres  capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;harry parelta menyatakan dukungan tersebut merupakan bentuk kehadiran milenials untuk mendukung prabowo menjadi capres capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;harry parelta stated that the support was a form of millennials to support prabowo to become the presidential candidate for the decade of decades.;Netral
26/02/2023 23:22;LiliFatima3;adapun deklarasi itu seusai prawiro milenials  indonesia meresmikan posko relawan prabowo subianto for presiden indonesia capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;adapun deklarasi itu seusai prawiro milenials indonesia meresmikan posko relawan prabowo subianto for presiden indonesia capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;the declaration was after prawiro millennials indonesia inaugurated the prabowo subianto volunteer post for the indonesian president of the candidate for the decade of the decade of the decades.;Netral
26/02/2023 23:22;LiliFatima3;prawiro milenials indonesia resmi mendeklarasikan diri mendukung prabowo subianto menjadi calon presiden capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;prawiro milenials indonesia resmi mendeklarasikan diri mendukung prabowo subianto menjadi calon presiden capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;prawiro milenials indonesia officially declared to support prabowo subianto to become a candidate for presidential presidential candidate for the decade of terminmajubersamaprabowo.;Netral
26/02/2023 23:21;LiliFatima3;prawiro milenials indonesia deklarasikan prabowo jadi capres  capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;prawiro milenials indonesia deklarasikan prabowo jadi capres capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;prawiro millennials indonesia declared prabowo to become a presidential candidate for the decade of decade elections.;Netral
26/02/2023 23:21;LiliFatima3;merupakan sebuah loyalitas untuk bersama sama membangun gerindra lebih baik kedepan capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;merupakan sebuah loyalitas untuk bersama sama membangun gerindra lebih baik kedepan capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;is a loyalty to jointly build a better gerindra in the future the presidential candidate for decades continues.;Positif
26/02/2023 23:20;LiliFatima3;disamping kedatangan prabowo kehadiran seluruh kader dpc gerindra halmahera utara capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;disamping kedatangan prabowo kehadiran seluruh kader dpc gerindra halmahera utara capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;besides the arrival of prabowo, the presence of all cadres of dpc gerindra halmahera utara candidate for decade of decade election.;Netral
26/02/2023 23:20;LiliFatima3;kami mulai konsolidasi internal untuk kehadiran pak ketua prabowo ujar sekretaris dpc gerindra halmahera utara matheis beay capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;kami mulai konsolidasi internal untuk kehadiran pak ketua prabowo ujar sekretaris dpc gerindra halmahera utara matheis beay capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;we began an internal consolidation for the presence of the chairman of prabowo, said secretary of the north halmahera gerindra dpc matheis beay beay candidate for the decade of decade, mad.prabowo;Netral
26/02/2023 23:19;LiliFatima3;rencana kehadiran prabowo untuk meresmikan kantor dpd gerindra maluku utara di sofifi maluku utara capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;rencana kehadiran prabowo untuk meresmikan kantor dpd gerindra maluku utara di sofifi maluku utara capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;prabowo's presence plan to inaugurate the north maluku gerindra dpd office at sofifi north maluku candidates for the tetical decade election.;Netral
26/02/2023 23:19;LiliFatima3;dpc gerindra halmahera utara bersiap kedatangan prabowo ke maluku utara capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;dpc gerindra halmahera utara bersiap kedatangan prabowo ke maluku utara capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;dpc gerindra north halmahera prepares to arrive prabowo to north maluku candidates for the decade of decade election.;Netral
26/02/2023 23:18;LiliFatima3;yang kita nanti nanti cawapresnya kita aja juga nggak tahu siapa yang akan jadi cawapres prabowo kata sara capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;yang kita nanti nanti cawapresnya kita aja juga nggak tahu siapa yang akan jadi cawapres prabowo kata sara capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;what we will later go to the running mate will also not know who will be the vice president prabowo said sara, the candidate for the decade of decades, then madubersamapowo, mendprabowo prabowo, my enthusiasm;Netral
26/02/2023 23:18;LiliFatima3;pihaknya pun sangat optimis prabowo subianto terpilih menjadi presiden  capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;Twitter for iPad;pihaknya pun sangat optimis prabowo subianto terpilih menjadi presiden capres pemilu dekade terusmajubersamaprabowo mendingprabowo prabowo semangatku;it was also very optimistic that prabowo subianto was elected as president of the presidential candidate for the election of the decade, then majuberabowo mendingprrabowo prabowo;Positif
